LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2023-09-25 21:25:22,1900-01-00 00:00:00,,6C:AE:F6:AB:83:E4,-85, ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:22,1900-01-00 00:00:00,,6C:AE:F6:AB:83:E7,-87, ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:22,1900-01-00 00:00:00,,6C:AE:F6:FC:07:6A,-89, ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:22,1900-01-00 00:00:00,,64:52:99:94:74:AE,-58, ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:22,1900-01-00 00:00:00,,64:52:99:94:74:AE,-59, ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:22,1900-01-00 00:00:00,,64:52:99:94:74:AE,-48,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:22,1900-01-00 00:00:00,,64:52:99:94:74:AE,-49,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:22,1900-01-00 00:00:00,,64:52:99:94:74:AE,-49,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:22,1900-01-00 00:00:00,,64:52:99:94:74:AE,-48,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:23,1900-01-00 00:00:00,,6C:AE:F6:AB:83:E4,-88,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:23,1900-01-00 00:00:00,,6C:AE:F6:FC:07:64,-87,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:23,1900-01-00 00:00:00,,64:52:99:94:74:AE,-51,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:23,1900-01-00 00:00:00,,64:52:99:94:74:AE,-51,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:23,1900-01-00 00:00:00,,64:52:99:94:74:AE,-50,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:23,1900-01-00 00:00:00,MiaJayCo65,F0:21:E0:6F:B0:65,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:23,1900-01-00 00:00:00,MiaJayCo65,F0:21:E0:6F:B0:65,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:23,1900-01-00 00:00:00,,1C:D6:BE:07:1D:BB,-78,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:23,1900-01-00 00:00:00,,72:0C:6B:37:38:20,-61, ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:23,1900-01-00 00:00:00,,10:0C:6B:37:38:2F,-62, ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:23,1900-01-00 00:00:00,,10:0C:6B:37:3B:1A,-72, ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:23,1900-01-00 00:00:00,Casa de Claybaugh Guest,72:0C:6B:37:38:20,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:23,1900-01-00 00:00:00,,AA:40:A0:6F:BE:DF,-88, ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:23,1900-01-00 00:00:00,,A6:40:A0:6F:BE:DF,-88, ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:23,1900-01-00 00:00:00,,4E:A5:6E:5A:8C:5C,-89, ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:23,1900-01-00 00:00:00,,38:94:ED:62:7E:4A,-81, ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:23,1900-01-00 00:00:00,,1C:D6:BE:07:1D:BB,-76,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:23,1900-01-00 00:00:00,,1C:D6:BE:07:1D:BB,-76,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:23,1900-01-00 00:00:00,Casa de Claybaugh,10:0C:6B:37:3B:1A,-71, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:23,1900-01-00 00:00:00,,BA:0C:6B:37:3B:1B,-70, ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:23,1900-01-00 00:00:00,,64:52:99:94:74:AE,-59,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:23,1900-01-00 00:00:00,,64:52:99:94:74:AE,-60,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:23,1900-01-00 00:00:00,,1C:D6:BE:07:1D:BB,-77,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:23,1900-01-00 00:00:00,,6C:CD:D6:0F:26:58,-84, ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:23,1900-01-00 00:00:00,,1C:D6:BE:07:1D:BB,-77,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:23,1900-01-00 00:00:00,,1C:D6:BE:07:1D:BB,-77,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:24,1900-01-00 00:00:00,,10:0C:6B:34:D9:FA,-70, ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:24,1900-01-00 00:00:00,Casa de Claybaugh Guest,72:0C:6B:37:38:20,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:24,1900-01-00 00:00:00,Casa de Claybaugh,10:0C:6B:37:38:2F,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:24,1900-01-00 00:00:00,Casa de Claybaugh Guest,B2:0C:6B:34:D9:FB,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:24,1900-01-00 00:00:00,,1C:D6:BE:07:1D:BB,-77,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:24,1900-01-00 00:00:00,,1C:D6:BE:07:1D:BB,-78,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:24,1900-01-00 00:00:00,Casa de Claybaugh,10:0C:6B:37:3B:1A,-71, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:24,1900-01-00 00:00:00,Casa de Claybaugh Guest,BA:0C:6B:37:3B:1B,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:24,1900-01-00 00:00:00,,1C:D6:BE:07:1D:BB,-77,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:24,1900-01-00 00:00:00,,64:52:99:94:74:AE,-61,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:24,1900-01-00 00:00:00,,64:52:99:94:74:AE,-60,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:24,1900-01-00 00:00:00,,64:52:99:94:74:AE,-60,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:24,1900-01-00 00:00:00,,64:52:99:94:74:AE,-60,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:24,1900-01-00 00:00:00,,1C:D6:BE:07:1D:BB,-77,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:24,1900-01-00 00:00:00,,1C:D6:BE:07:1D:BB,-77,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:24,1900-01-00 00:00:00,,1C:D6:BE:07:1D:BB,-78,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:24,1900-01-00 00:00:00,,1C:D6:BE:07:1D:BB,-76,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:24,1900-01-00 00:00:00,Casa de Claybaugh,10:0C:6B:34:D9:FA,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:24,1900-01-00 00:00:00,Casa de Claybaugh Guest,72:0C:6B:37:38:20,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:24,1900-01-00 00:00:00,Casa de Claybaugh,10:0C:6B:37:38:2F,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:24,1900-01-00 00:00:00,Casa de Claybaugh Guest,B2:0C:6B:34:D9:FB,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:24,1900-01-00 00:00:00,,1C:D6:BE:07:1D:BB,-78,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:24,1900-01-00 00:00:00,,1C:D6:BE:07:1D:BB,-77,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:24,1900-01-00 00:00:00,Casa de Claybaugh,10:0C:6B:37:3B:1A,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:24,1900-01-00 00:00:00,Casa de Claybaugh Guest,BA:0C:6B:37:3B:1B,-69, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:24,1900-01-00 00:00:00,,1C:D6:BE:07:1D:BB,-77,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:24,1900-01-00 00:00:00,,1C:D6:BE:07:1D:BB,-77,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:24,1900-01-00 00:00:00,,94:18:65:21:E6:ED,-73, ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:24,1900-01-00 00:00:00,,86:EA:ED:0E:74:D1,-87, ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:24,1900-01-00 00:00:00,Stars&Flowers 2.4G,94:18:65:21:E6:ED,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:24,1900-01-00 00:00:00,Stars&Flowers 2.4G,94:18:65:21:E6:ED,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:24,1900-01-00 00:00:00,Stars&Flowers 2.4G,94:18:65:21:E6:ED,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:24,1900-01-00 00:00:00,,86:EA:ED:0E:74:D1,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:24,1900-01-00 00:00:00,Stars&Flowers 2.4G,94:18:65:21:E6:ED,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:24,1900-01-00 00:00:00,Casa de Claybaugh Guest,72:0C:6B:37:38:20,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:24,1900-01-00 00:00:00,Casa de Claybaugh,10:0C:6B:37:38:2F,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:24,1900-01-00 00:00:00,,64:52:99:94:74:AE,-56,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:24,1900-01-00 00:00:00,,64:52:99:94:74:AE,-56,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:24,1900-01-00 00:00:00,,64:52:99:94:74:AE,-56,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:24,1900-01-00 00:00:00,Casa de Claybaugh,10:0C:6B:37:38:2F,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:24,1900-01-00 00:00:00,,70:A7:41:C0:5F:45,-83, ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:24,1900-01-00 00:00:00,,2E:AA:8E:AF:D1:D8,-85, ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:24,1900-01-00 00:00:00,SBG8300Guest-54E9,6E:63:9C:CA:A0:2B,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:24,1900-01-00 00:00:00,,6C:63:9C:CA:A0:1B,-67, ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:24,1900-01-00 00:00:00,,20:E5:2A:1A:74:4D,-78, ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:25,1900-01-00 00:00:00,,CC:F4:11:82:19:9F,-73, ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:25,1900-01-00 00:00:00,,84:17:EF:06:82:24,-83, ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:25,1900-01-00 00:00:00,,E2:DB:D1:BE:71:C8,-82, ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:25,1900-01-00 00:00:00,SBG8300-54E9,6C:63:9C:CA:A0:1B,-70, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:25,1900-01-00 00:00:00,SBG8300Guest-54E9,6E:63:9C:CA:A0:2B,-69, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:25,1900-01-00 00:00:00,NETGEAR95,20:E5:2A:1A:74:4D,-77, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:25,1900-01-00 00:00:00,,2E:AA:8E:AF:D1:D8,-90, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:25,1900-01-00 00:00:00,,10:C4:CA:45:89:74,-88, ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:25,1900-01-00 00:00:00,,74:C2:46:F2:AE:3C,-86,,0.000000,0.000000,0.000,0.000,Client
2023-09-25 21:25:25,1900-01-00 00:00:00,pitcrew,CC:F4:11:82:19:9F,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:25,1900-01-00 00:00:00,pitcrew,CC:F4:11:82:19:9F,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:25,1900-01-00 00:00:00,,84:17:EF:06:82:24,-83, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:25,1900-01-00 00:00:00,SBG8300Guest-54E9,6E:63:9C:CA:A0:2B,-69, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:25,1900-01-00 00:00:00,SBG8300-54E9,6C:63:9C:CA:A0:1B,-69, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:25,1900-01-00 00:00:00,NETGEAR95,20:E5:2A:1A:74:4D,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:25,1900-01-00 00:00:00,,E2:DB:D1:BE:71:CB,-81, ,0.000000,0.000000,0.000,0.000,AP
2023-09-25 21:25:25,1900-01-00 00:00:00,OSUHOUSE,E2:DB:D1:BE:71:CB,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
